Chem_formula,Temp,Cp,H,G,S,L
C1Be2,2400,92.048,0.015045518,0.55430455,0.93520366,0.784194106
C1Be2,2300,91.964,0.465487215,0.086238572,0.932000418,0.14967517
C1Be2,2200,91.885,0.587602338,0.042728014,0.08268175,0.373978706
C1Be2,2100,91.797,0.139378531,0.838103816,0.83045948,0.187939898
C1Be2,2000,91.722,0.567370423,0.377868157,0.547735311,0.759982145
C1Be2,1900,91.621,0.260550049,0.967133531,0.940277763,0.308164074
C1Be2,1800,91.349,0.944119856,0.391777466,0.629024976,0.521767672
C1Be2,1700,90.843,0.488285504,0.781849399,0.28923282,0.18440313
C1Be2,1600,90.023,0.63391006,0.161228998,0.710579717,0.556967223
C1Be2,1500,88.881,0.065176429,0.864789522,0.938048781,0.514807462
C1Be2,1400,87.278,0.528150767,0.953228145,0.606344812,0.464884949
C1Be2,1300,85.011,0.986264492,0.57945314,0.616157615,0.637410956
C1Be2,1200,81.797,0.071306238,0.798086332,0.027673866,0.462343085
C1Be2,1100,77.525,0.708244343,0.463698523,0.221485998,0.246970581
C1Be2,1000,73.249,0.591088591,0.406119963,0.986991878,0.917476767
,2000,183.678,0.823959686,0.037284606,0.495379537,0.215564952
C1Be2,900,68.977,0.794893932,0.08517834,0.373390574,0.502608251
C1Be2,800,64.706,0.94738135,0.20995149,0.975375396,0.973007034
C1Be2,700,60.434,0.342023645,0.185983325,0.180232148,0.522152824
C1Be2,600,51.89,0.27595433,0.805906752,0.642298993,0.69603823
C1Be2,500,49.752,0.212965139,0.281947197,0.453122435,0.492914477
C1Be2,400,47.614,0.595002254,0.562321003,0.408150505,0.18376973
C1Be2,300,43.329,0.350758224,0.917739294,0.253530779,0.091457717
C1Be2,298,43.25,0.07686037,0.452425909,0.291159905,0.830973555
C1Cu1N1,900,80.249,0.412200944,0.627144954,0.9061068,0.730251043
C1Cu1N1,800,78.032,0.337072757,0.971921294,0.774679562,0.447394849
C1Cu1N1,700,75.689,0.373249196,0.972480991,0.745404512,0.528795884
C1Cu1N1,600,73.136,0.973599978,0.001040747,0.631225736,0.739052662
C1Cu1N1,500,70.249,0.510381202,0.630567842,0.055428372,0.325065658
C1Cu1N1,400,66.735,0.006137845,0.698386635,0.879901393,0.153888574
C1Cu1N1,300,62.195,0.633003925,0.203199159,0.446093186,0.317866537
C1Cu1N1,298,61.024,0.409050293,0.299563807,0.732058451,0.397668223
C1K1N1,1900,66.905,0.329677458,0.530456759,0.578733846,0.517998753
C1K1N1,1800,66.865,0.154022637,0.556968738,0.571087472,0.235251727
C1K1N1,1700,66.826,0.169400593,0.966077803,0.770421016,0.108514403
C1K1N1,1600,66.787,0.813106092,0.802464319,0.442144073,0.777612633
C1K1N1,1500,66.747,0.140549826,0.37594825,0.736369104,0.684861534
C1K1N1,1400,66.708,0.73079411,0.523594612,0.140922405,0.474666112
C1K1N1,1300,66.669,0.285294761,0.859223819,0.490039384,0.814851372
C1K1N1,1200,66.629,0.312779272,0.336320059,0.969618479,0.817880906
C1K1N1,1100,66.59,0.444914859,0.611371452,0.745213122,0.452101439
C1K1N1,1000,66.551,0.630165943,0.96285349,0.36334132,0.263723055
C1K1N1,900,66.511,0.855472485,0.909370508,0.328331647,0.37829528
C1K1N1,895,66.509,0.699984005,0.238462315,0.864256993,0.934570212
C1K1N1,800,66.471,0.004878764,0.095518963,0.715154306,0.873945409
C1K1N1,700,66.431,0.05300863,0.860336748,0.320072983,0.989120066
C1K1N1,600,66.392,0.825388336,0.864702394,0.501400508,0.555880625
C1K1N1,500,66.354,0.400559278,0.972496147,0.924373688,0.963267428
C1K1N1,400,66.316,0.084048486,0.494831765,0.01969618,0.279621665
C1K1N1,300,66.383,0.949414743,0.647296048,0.30491621,0.10466787
C1K1N1,298,66.391,0.276962897,0.567439517,0.808850085,0.933342599
C1K2O3,298,114.437,0.944197863,0.700790206,0.067043205,0.940900895
C1K2O3,1900,273.299,0.370899893,0.168323329,0.168173106,0.70927425
C1K2O3,1800,263.927,0.274729215,0.343789975,0.431915591,0.015346827
C1K2O3,1700,254.555,0.009569928,0.928169103,0.928034398,0.054078696
C1K2O3,1600,245.182,0.646366777,0.419941147,0.554289872,0.900664724
C1K2O3,1500,235.81,0.786991603,0.532015415,0.593482847,0.126370768
C1K2O3,1400,226.438,0.485489622,0.851747253,0.195518108,0.630208114
C1K2O3,1300,217.066,0.009977535,0.642989359,0.246049365,0.311238036
C1K2O3,1200,207.695,0.257334444,0.963063908,0.879455777,0.93789345
C1K2O3,1174,205.259,0.345955954,0.550340099,0.199195666,0.768042846
C1K2O3,1100,198.321,0.276490484,0.278820853,0.676874483,0.542716652
C1K2O3,1000,188.949,0.966392384,0.076521284,0.470982643,0.945019391
C1K2O3,900,179.515,0.544840543,0.849872205,0.866803258,0.891229355
C1K2O3,800,170.043,0.834508718,0.566854403,0.054088429,0.092221307
C1K2O3,700,160.483,0.762123611,0.044777882,0.624940255,0.083982078
C1K2O3,600,150.666,0.075272013,0.219207589,0.410710117,0.989629947
C1K2O3,500,140.049,0.323233696,0.188420539,0.921553678,0.128359584
C1K2O3,400,128.135,0.768281476,0.669200954,0.756551216,0.243129872
C1K2O3,300,114.699,0.229391889,0.287610105,0.195435426,0.708839541
C1Mg1O3,900,127.612,0.228393993,0.382081242,0.927694928,0.215296342
C1Mg1O3,800,122.256,0.348012436,0.430194201,0.051136818,0.161933513
C1Mg1O3,700,116.232,0.023840712,0.271957543,0.822695754,0.113788694
C1Mg1O3,600,109.035,0.864900523,0.482809193,0.415331266,0.418357099
C1Mg1O3,500,100.061,0.56772453,0.218066412,0.41193196,0.579906977
C1Mg1O3,400,89.855,0.173228426,0.489711453,0.329256312,0.558003419
C1Mg1O3,300,76.501,0.4666671,0.785952668,0.72866133,0.119060462
C1Mg1O3,298,76.21,0.649297202,0.593064926,0.985082061,0.020314633
C1N1Na1,298,68.681,0.854646124,0.356413266,0.606848337,0.376861775
C1N1Na1,288.5001548,111.063,0.776548386,0.505971813,0.276760792,0.885799098
C1N1Na1,1900,70.191,0.757472505,0.008207874,0.724110978,0.131582168
C1N1Na1,1800,70.09,0.774877175,0.931059609,0.765615772,0.86455177
C1N1Na1,1700,69.988,0.203893404,0.11208506,0.00385658,0.065516544
C1N1Na1,1600,69.885,0.968523167,0.214687709,0.355756454,0.699421568
C1N1Na1,1500,69.781,0.031038127,0.938574279,0.852130009,0.19380595
C1N1Na1,1400,69.676,0.204387343,0.026933199,0.647770023,0.471397967
C1N1Na1,1300,69.57,0.217923868,0.731806156,0.415310664,0.770980779
C1N1Na1,1200,69.462,0.08550488,0.704609607,0.37520072,0.865792604
C1N1Na1,1100,69.354,0.126798757,0.767107551,0.644797288,0.787004299
C1N1Na1,1000,69.245,0.731676648,0.850316202,0.144272177,0.126750661
C1N1Na1,900,69.145,0.221942064,0.671573162,0.305501758,0.60166699
C1N1Na1,835,69.082,0.717567206,0.768518403,0.574749634,0.816925887
C1N1Na1,800,69.046,0.104802418,0.168405561,0.951622581,0.774774379
C1N1Na1,700,68.945,0.810297522,0.689934607,0.742902,0.613825078
C1N1Na1,600,68.848,0.625328114,0.034501892,0.599601661,0.192600658
C1N1Na1,500,68.752,0.800552403,0.676565348,0.202972924,0.30924289
C1N1Na1,400,,0.012412437,0.364925619,0.783387249,0.481891379
C1N1Na1,300,68.575,0.979571729,0.737502981,0.867434983,0.59990487
C1N1Na1,288,111.062,0.140976117,0.222920257,0.328410537,0.159434421
C1Na2O3,298,111.003,0.416972285,0.327749664,0.778195585,0.11819869
C1Na2O3,1900,220.204,0.632182607,0.651895204,0.268301372,0.929329068
C1Na2O3,1800,218.656,0.297703555,0.268080866,0.085466808,0.295210584
C1Na2O3,1700,216.899,0.923223361,0.402732949,0.134874764,0.033669057
C1Na2O3,1600,214.765,0.600938658,0.764790371,0.28208059,0.653660619
C1Na2O3,1500,212.547,0.989589422,0.367590799,0.236433461,0.916052004
C1Na2O3,1400,209.744,0.702141423,0.951253979,0.404053496,0.618943024
C1Na2O3,1300,206.188,0.364680901,0.893922613,0.482845253,0.738547945
C1Na2O3,1200,200.748,0.233958745,0.604260654,0.977669282,0.853588392
C1Na2O3,1123.15,195.101,0.736128443,0.863066551,0.48615293,0.153837179
C1Na2O3,1100,192.046,0.879910645,0.538302793,0.046634892,0.970629964
C1Na2O3,1000,179.201,0.974220587,0.387412948,0.682416256,0.432283606
C1Na2O3,900,166.23,0.952345931,0.964813393,0.556942299,0.805602629
C1Na2O3,800,153.344,0.327911932,0.596567225,0.550764266,0.373654911
C1Na2O3,723.15,193.385,0.812246725,0.1438361,0.764188557,0.397666399
C1Na2O3,723.15,143.762,0.591013924,0.027093541,0.618620242,0.922287621
C1Na2O3,700,187.569,0.266693857,0.012638656,0.08391807,0.584859408
C1Na2O3,600,163.302,0.078956939,0.23362863,0.932267418,0.026365728
C1Na2O3,500,142.214,0.80716057,0.633360057,0.75665078,0.268042635
C1Na2O3,400,125.102,0.500508754,0.058483838,0.454781126,0.659408487
C1Na2O3,300,111.253,0.010814421,0.769910752,0.353782929,0.846470023
Ca1,298,25.929,0.141667099,0.473602186,0.542067688,0.497047513
Ca1,1000,39.026,0.459893066,0.107794336,0.50154563,0.46439158
Ca1,900,36.819,0.393696852,0.394582233,0.959719666,0.78256183
Ca1,800,34.613,0.58094024,0.636470059,0.150573561,0.459966841
Ca1,716,32.737,0.608179575,0.99505029,0.613018506,0.587758258
Ca1,700,32.406,0.423226241,0.53459672,0.230412116,0.501319662
Ca1,600,30.382,0.939151938,0.167599953,0.106903349,0.183364615
Ca1,500,28.487,0.055239693,0.211919903,0.73529213,0.727753951
Ca1,450,27.643,0.553761811,0.978516778,0.901505722,0.172710063
Ca1,400,26.868,0.624288666,0.539026516,0.818766853,0.882954227
Ca1,350,26.32,0.802766415,0.501933966,0.628622654,0.051245471
Ca1,300,25.946,0.903326927,0.806919964,0.063170844,0.449477426
Ca1Cl2,298,72.856,0.557814519,0.714015751,0.431537619,0.725920203
Ca1Cl2,1900,112.131,0.367847583,0.577180911,0.187654183,0.342394572
Ca1Cl2,1800,109.202,0.655693265,0.777962894,0.511472203,0.192961588
Ca1Cl2,1700,106.274,0.93398662,0.317242865,0.062907986,0.569032254
Ca1Cl2,1600,103.345,0.436066818,0.551347212,0.26381676,0.811196754
Ca1Cl2,1500,100.416,0.619967074,0.276415788,0.333002349,0.718904331
Ca1Cl2,1400,97.487,0.735330114,0.75279871,0.085074033,0.442846582
Ca1Cl2,1300,94.558,0.420887306,0.299085205,0.684776963,0.791184581
Ca1Cl2,1200,91.63,0.486356791,0.005717777,0.652084761,0.053719216
Ca1Cl2,1100,88.701,0.317220751,0.77405967,0.885347564,0.156795068
Ca1Cl2,1045,87.09,0.277839858,0.868845101,0.845167782,0.910029347
Ca1Cl2,1000,85.772,0.45249454,0.113113854,0.359460117,0.188009483
Ca1Cl2,900,83.094,0.905409589,0.936030532,0.090560297,0.204744336
Ca1Cl2,800,80.919,0.044424404,0.030655004,0.679893946,0.589032206
Ca1Cl2,700,79.37,0.991897144,0.722391216,0.218192341,0.709023632
Ca1Cl2,600,78.199,0.279008744,0.644245625,0.70985067,0.531012636
Ca1Cl2,500,77.153,0.331243077,0.797228893,0.070780818,0.758700263
Ca1Cl2,400,75.647,0.14887726,0.288687149,0.339805551,0.636207051
Ca1Cl2,300,72.927,0.735191236,0.093588145,0.302725568,0.424494775
Ca1H2O2,900,116.022,0.32621877,0.23320406,0.182563476,0.094042011
Ca1H2O2,800,113.512,0.611249044,0.545087402,0.851532987,0.891490119
Ca1H2O2,700,110.709,0.88414159,0.679751271,0.768340968,0.822906936
Ca1H2O2,600,107.445,0.891704243,0.430625836,0.625979284,0.144443133
Ca1H2O2,500,103.931,0.308249246,0.464324116,0.646826274,0.628072227
Ca1H2O2,400,98.408,0.715531831,0.371213622,0.462624422,0.021948256
Ca1H2O2,300,87.78,0.229213771,0.75579661,0.859115332,0.376355138
Ca1H2O2,298,87.487,0.11968067,0.008366358,0.436819859,0.849496541
Ca1I2,1400,98.91,0.437981242,0.261550805,0.502649397,0.38634648
Ca1I2,1300,96.943,0.442014599,0.160434343,0.529835828,0.539610383
Ca1I2,1200,94.977,0.541125774,0.606736482,0.986335564,0.164173754
Ca1I2,1100,93,0.978626289,0.211859126,0.165900794,0.142906949
Ca1I2,1052,92.048,0.652998544,0.235928341,0.599268248,0.501178074
Ca1I2,1000,91.002,0.138319171,0.933188766,0.288380447,0.303977536
Ca1I2,900,89.036,0.606170788,0.021188846,0.670485495,0.227696834
Ca1I2,800,87.069,0.308655817,0.532087288,0.695089906,0.761512371
Ca1I2,700,85.103,0.082107596,0.418009483,0.025975921,0.557422886
Ca1I2,600,83.136,0.138457978,0.269842836,0.089389159,0.600224031
Ca1I2,500,81.17,0.443109056,0.545766031,0.350561038,0.553343356
Ca1I2,400,79.161,0.018047184,0.918414764,0.714516767,0.008145091
Ca1I2,300,77.195,0.185148489,0.735518376,0.201809213,0.442935929
Ca1I2,298,77.157,0.920688936,0.108208892,0.608050533,0.602073961
Ca1S1,298,47.442,0.617921152,0.765262758,0.5068717,0.200804234
Ca1S1,2900,61.421,0.899115216,0.504558855,0.902778174,0.65389525
Ca1S1,2800,61.045,0.874626227,0.107359372,0.341697321,0.351278641
Ca1S1,2700,60.668,0.405779208,0.269088307,0.484792492,0.505512081
Ca1S1,2600,60.291,0.359782778,0.901168669,0.086990002,0.848402115
Ca1S1,2500,59.899,0.81489795,0.90808539,0.784168851,0.753025466
Ca1S1,2400,59.496,0.39640159,0.277238501,0.626360685,0.423433882
Ca1S1,2300,59.115,0.98651306,0.443607109,0.711216454,0.561262252
Ca1S1,2200,58.743,0.677353669,0.376482678,0.81624092,0.414154224
Ca1S1,2100,58.382,0.361479628,0.55836654,0.826087487,0.056937428
Ca1S1,2000,58.032,0.490707451,0.824855155,0.665990537,0.516727405
Ca1S1,1900,,0.321377745,0.400059419,0.872798241,0.789385538
Ca1S1,1800,57.195,0.927906438,0.341669597,0.784961866,0.439392783
Ca1S1,1700,56.761,0.751669535,0.909055085,0.978843484,0.871014063
Ca1S1,1600,56.317,0.329942832,0.919594635,0.334327203,0.626715543
Ca1S1,1500,55.987,0.807507115,0.294503161,0.752511603,0.245279831
Ca1S1,1400,55.731,0.342223265,0.979434927,0.690628795,0.070807301
Ca1S1,1300,55.391,0.567707698,0.310068095,0.548467662,0.241544698
Ca1S1,1200,55.02,0.705530576,0.920405065,0.047229251,0.273057998
Ca1S1,1100,54.586,0.846349976,0.943397889,0.805567485,0.672263512
Ca1S1,1000,54.099,0.275741347,0.912748654,0.899908941,0.498025823
Ca1S1,900,53.555,0.348593401,0.241235626,0.300030255,0.984462075
Ca1S1,800,53.011,0.780380571,0.983030877,0.824700741,0.576309167
Ca1S1,700,52.342,0.309770271,0.098510683,0.622193591,0.459567643
Ca1S1,600,51.547,0.960826203,0.038498523,0.63935059,0.237589027
Ca1S1,500,50.501,0.358932966,0.752831156,0.414226709,0.283651751
Ca1S1,400,49.204,0.89387795,0.846341112,0.427770768,0.247683629
Ca1S1,300,47.447,0.754592653,0.903118744,0.624404616,0.009827597
Cl1Cs1,298,52.442,0.891271099,0.934959953,0.578156216,0.629220924
Cl1Cs1,1900,69.245,0.64164959,0.592130698,0.289706217,0.058254901
Cl1Cs1,1800,68.743,0.133853899,0.735048627,0.496051815,0.741171227
Cl1Cs1,1700,68.241,0.591907384,0.518776608,0.325339369,0.309228664
Cl1Cs1,1600,67.697,0.176102257,0.405014398,0.877861883,0.721282999
Cl1Cs1,1500,67.195,0.578132761,0.984280533,0.537480604,0.566455132
Cl1Cs1,1400,66.693,0.768651504,0.237182749,0.581480503,0.080673387
Cl1Cs1,1300,66.191,0.201177732,0.230254596,0.353719767,0.893447232
Cl1Cs1,1200,65.689,0.058245391,0.959269624,0.899770983,0.824925227
Cl1Cs1,1100,65.187,0.835208638,0.936161512,0.95568536,0.975048061
Cl1Cs1,1000,64.685,0.550188668,0.36213443,0.672423487,0.491281688
Cl1Cs1,918,64.266,0.210946161,0.003638761,0.742484429,0.53986032
Cl1Cs1,900,64.174,0.102283386,0.405318764,0.573855854,0.173589586
Cl1Cs1,800,63.68,0.705955285,0.887849866,0.52690456,0.471881302
Cl1Cs1,743,62.237,0.580593304,0.169795254,0.468063193,0.098204539
Cl1Cs1,743,63.388,0.522434375,0.386003224,0.167018932,0.677824454
Cl1Cs1,700,61.296,0.987298297,0.644307087,0.956707404,0.134661499
Cl1Cs1,600,59.099,0.942349667,0.9684334,0.027897128,0.210323949
Cl1Cs1,500,56.902,0.181716192,0.761598248,0.529708281,0.298835604
Cl1Cs1,400,54.685,0.915769693,0.165253884,0.475232557,0.185215634
Cl1Cs1,300,52.472,0.6914523,0.818850235,0.003182074,0.412507069
Cl1Cu1,1400,66.874,0.226923077,0.048418061,0.844254217,0.034437631
Cl1Cu1,1300,66.459,0.379118753,0.509296262,0.433922864,0.816432453
Cl1Cu1,1200,66.011,0.227139233,0.533274062,0.512954,0.627856503
Cl1Cu1,1100,65.531,0.614234401,0.812639013,0.041221351,0.796676927
Cl1Cu1,1000,65.019,0.870268177,0.786842223,0.53400845,0.430570227
Cl1Cu1,900,64.388,0.237819182,0.95252385,0.433900229,0.699403521
Cl1Cu1,800,63.68,0.256952917,0.252923504,0.765445439,0.301860678
Cl1Cu1,703,62.791,0.762887987,0.284165302,0.470330562,0.341702999
Cl1Cu1,700,62.76,0.661404233,0.762239452,0.176559253,0.659867962
Cl1Cu1,600,61.505,0.140721418,0.74553336,0.470209956,0.868056379
Cl1Cu1,500,59.831,0.032701125,0.43980053,0.776109103,0.186042287
Cl1Cu1,400,56.902,0.689863085,0.499809343,0.115770053,0.965523682
Cl1Cu1,300,48.771,0.695766434,0.083349954,0.394595652,0.209858243
Cl1Cu1,298,48.534,0.414966294,0.282494701,0.927822595,0.960304106
Cl1H4N1,298,86.441,0.681844709,0.762890403,0.491362054,0.621450078
Cl1H4N1,1400,171,0.885859556,0.271981368,0.180326843,0.925963649
Cl1H4N1,1300,163.176,0.419590838,0.605062495,0.78609243,0.721945419
Cl1H4N1,1200,159.829,0.89839243,0.823328723,0.501628023,0.904860098
Cl1H4N1,1100,152.716,0.197436224,0.139331726,0.256302778,0.510495732
Cl1H4N1,1000,144.557,0.849656474,0.45497071,0.341519949,0.613264981
Cl1H4N1,900,134.976,0.557118923,0.425886267,0.645790785,0.599053013
Cl1H4N1,800,123.888,0.809608896,0.820849446,0.390380727,0.114070918
Cl1H4N1,700,112.801,0.837510825,0.719279069,0.43244222,0.189784253
Cl1H4N1,600,101.671,0.450444965,0.820193006,0.651875242,0.940737636
Cl1H4N1,500,90.5,0.744661132,0.197993792,0.053787237,0.802030567
Cl1H4N1,457.7,109.956,0.877833035,0.542857042,0.107907039,0.322235428
Cl1H4N1,457.7,85.898,0.342781095,0.676233571,0.054886227,0.546058147
Cl1H4N1,400,102.968,0.965803735,0.94279937,0.15768391,0.585445527
Cl1H4N1,300,86.944,0.574794262,0.316029903,0.560892501,0.616783107
Cl1H4N1O4,1400,347.066,0.77479743,0.09751149,0.425448488,0.197265969
Cl1H4N1O4,1300,333.816,0.096785446,0.986687644,0.234934293,0.712671429
Cl1H4N1O4,1200,317.984,0.426905977,0.270038971,0.415311339,0.597099158
Cl1H4N1O4,1100,299.569,0.364819475,0.824849031,0.299246903,0.592677821
Cl1H4N1O4,1000,278.571,0.092105833,0.56679998,0.842557523,0.470780244
Cl1H4N1O4,900,258.456,0.868151548,0.57466274,0.07269209,0.090546677
Cl1H4N1O4,800,238.07,0.881267925,0.938480925,0.688286121,0.155872912
Cl1H4N1O4,700,217.819,0.822932135,0.845019604,0.906620885,0.89245962
Cl1H4N1O4,600,197.568,0.227367493,0.366395686,0.240281102,0.064154796
Cl1H4N1O4,513.15,171.628,0.024135867,0.520856935,0.463346143,0.905785919
Cl1H4N1O4,513.15,179.996,0.395449403,0.48308735,0.575718037,0.500863312
Cl1H4N1O4,500,168.95,0.990286827,0.321644218,0.167384793,0.57434756
Cl1H4N1O4,400,148.699,0.120216953,0.568455459,0.602648367,0.317273047
Cl1H4N1O4,300,128.449,0.316902197,0.177215382,0.184725578,0.400404411
Cl1H4N1O4,298,128.072,0.232452194,0.208986197,0.374526573,0.089669586
Cl1K1,298,51.287,0.949351545,0.724864933,0.113917812,0.055325396
Cl1K1,1400,82.006,0.282834123,0.88297685,0.621266262,0.640374164
Cl1K1,1300,79.496,0.514270881,0.580796579,0.430210721,0.78063552
Cl1K1,1200,76.149,0.898796422,0.968338187,0.583056938,0.788347204
Cl1K1,1100,71.965,0.43448,0.398514724,0.717497882,0.806253941
Cl1K1,1044,69.287,0.907485032,0.149818749,0.57429659,0.45851943
Cl1K1,1000,66.969,0.328207142,0.172712832,0.936099677,0.212412705
Cl1K1,900,62.911,0.381159994,0.703775127,0.056585083,0.218040186
Cl1K1,800,60.078,0.150196948,0.094454579,0.514150907,0.522620968
Cl1K1,700,58.003,0.97210331,0.442075184,0.895283212,0.804496829
Cl1K1,600,56.317,0.663912138,0.343978499,0.849992935,0.682904538
Cl1K1,500,54.752,0.955342673,0.776719069,0.106548141,0.772210943
Cl1K1,400,53.137,0.065386654,0.435377487,0.213702046,0.151211706
Cl1K1,300,51.329,0.214102143,0.591865935,0.415088682,0.247254068
Cl1Li1,1900,82.863,0.802459167,0.96881369,0.785046991,0.712396491
Cl1Li1,1800,80.797,0.006626549,0.933118425,0.791126895,0.885439355
Cl1Li1,1700,78.731,0.083500795,0.552178665,0.924473787,0.175397388
Cl1Li1,1600,76.663,0.025123626,0.942571725,0.936155404,0.736651917
Cl1Li1,1500,74.598,0.169700287,0.056348879,0.675282168,0.732375497
Cl1Li1,1400,72.534,0.48545485,0.718376936,0.036855724,0.876736236
Cl1Li1,1300,70.452,0.734810501,0.855003882,0.5163173,0.755284822
Cl1Li1,1200,68.358,0.942264808,0.125658706,0.097626231,0.469415241
Cl1Li1,1100,66.266,0.363052807,0.828431818,0.603511358,0.187517329
Cl1Li1,1000,64.17,0.367487814,0.409367271,0.723804101,0.435389959
Cl1Li1,900,62.061,0.850994836,0.142517766,0.299931226,0.253141498
Cl1Li1,883,61.702,0.379958005,0.23473645,0.224392641,0.347711512
Cl1Li1,800,59.936,0.451659847,0.060538338,0.106945505,0.178694866
Cl1Li1,700,57.781,0.140792516,0.284288086,0.024382044,0.095938386
Cl1Li1,600,55.593,0.312646953,0.05244472,0.07153314,0.431306042
Cl1Li1,500,53.342,0.275713935,0.179836131,0.901372879,0.190520911
Cl1Li1,400,50.969,0.691167294,0.80849814,0.731780483,0.752148098
Cl1Li1,300,48.095,0.572834364,0.768587954,0.065518581,0.231851481
Cl1Li1,298,48.028,0.8411909,0.460915769,0.292212789,0.251327007
Cl1Li1O4,298,105.018,0.318945509,0.655631845,0.232483154,0.158221984
Cl1Li1O4,1400,192.771,0.308195305,0.697327453,0.776757278,0.935210772
Cl1Li1O4,1300,188.866,0.337024009,0.433187368,0.50220742,0.9334084
Cl1Li1O4,1200,184.933,0.906173334,0.595340928,0.153460027,0.661662925
Cl1Li1O4,1100,180.972,0.387445426,0.707330222,0.166188553,0.584618551
Cl1Li1O4,1000,176.983,0.779478641,0.605268639,0.76941414,0.165169326
Cl1Li1O4,900,172.067,0.69058966,0.304113191,0.255255085,0.482830301
Cl1Li1O4,800,166.523,0.884114224,0.562322674,0.383258146,0.469915438
Cl1Li1O4,700,160.038,0.487501656,0.255763804,0.583179361,0.105246363
Cl1Li1O4,600,152.716,0.724065347,0.795768648,0.141021033,0.777182672
Cl1Li1O4,509,144.34,0.542083119,0.188349064,0.537022176,0.840371793
Cl1Li1O4,500,143.511,0.845624219,0.074246286,0.407543424,0.210301472
Cl1Li1O4,400,129.704,0.870566171,0.849712432,0.194871107,0.191505166
